id,namaResto,jenisResto,alamatResto,namaProduk,hargaProduk,gambarProduk-src
1807,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Sapi Ori Klasik,19000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1808,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Sapi Black Klasik,19000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1809,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Canai Cokelat Keju,16000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1810,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Special Flavour,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1811,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Triple Kebab Sapi,78000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1812,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Baba Boat Sei,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1813,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Chijeu,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1814,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Smokey Sei,27000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1815,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Ayam Spesial,26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1816,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Sapi Original,26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1817,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Sapi Black,26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1818,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Ayam Signature,26000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1819,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Ayam Original,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1820,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kebab Ayam Black,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1821,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Hotdog,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1822,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Syawarma,24000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1823,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Roti Canai,16000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1824,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Burger,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1825,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Teh Dalam Kemasan,7000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1826,"Kebab Turki Baba Rafi, Pondok Jati",Barat,"Jl. Pondok Jati, Jati, Kecamatan Sidoarjo, Jati, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Air Mineral,8000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1827,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2x Hershey McFlurry with Choco Balls,30000,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/c54ba581-159e-4635-b655-cfbaa33f5375_TPO-233058.jpg?auto=format
1828,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PROMO - 2x PaNas 1 Spicy, Medium",59500,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b8d40f0c-8355-41a2-abb6-3e69e4ba81f6_TPO-211344.jpg?auto=format
1829,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PROMO - 2x PaNas 1 Krispy, Medium",59500,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/f4eab545-3240-45fc-a309-563fe3da2935_TPO-211343.jpg?auto=format
1830,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Hershey McFlurry with Choco Balls + Hershey McFlurry with Choco Crumbs,30000,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/44ff81e0-bf04-4ee0-9389-58c2aded2b70_TPO-233113_1.jpg?auto=format
1831,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2x Hershey McFlurry with Choco Crumbs,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1832,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Krispy, Large GRATIS McFlurry feat. OREO",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1833,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy with Fries, Large GRATIS McFlurry feat. OREO",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1834,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McNuggets 6 pcs, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1835,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Chicken Burger Deluxe, Large GRATIS McFlurry feat. OREO",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1836,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy with Fries, Large GRATIS McFlurry feat. OREO",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1837,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Big Mac, Large GRATIS McFlurry feat. OREO",62500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1838,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Beef Burger Deluxe, Large GRATIS McFlurry feat. OREO",49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1839,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McSpicy, Large GRATIS McFlurry feat. OREO",60500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1840,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy, Large GRATIS McFlurry feat. OREO",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1841,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Spicy, Large GRATIS McFlurry feat. OREO",51500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1842,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Hemat Triple Cheeseburger Large GRATIS McFlurry feat. OREO,81500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1843,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy, Large GRATIS McFlurry feat. OREO",55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1844,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Double Cheeseburger, Large GRATIS McFlurry feat. OREO",61000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1845,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat McChicken, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1846,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Hemat Fish Fillet Burger, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1847,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger, Large GRATIS McFlurry feat. OREO",52500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1848,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaHeBat Cheeseburger Deluxe, Large GRATIS McFlurry feat. OREO",54000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1849,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Double Choco Pie A la Mode Chocolate,23500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1850,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Nasi Uduk McD Ayam Suwir,28000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1851,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2x Hershey McFlurry with Choco Balls,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1852,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PROMO - 2x PaNas 1 Spicy, Medium",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1853,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PROMO - 2x PaNas 1 Krispy, Medium",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1854,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Hershey McFlurry with Choco Balls + Hershey McFlurry with Choco Crumbs,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1855,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Share Box with Spicy BBQ Crunchy Stars + Mentai Sauce,45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1856,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Double Choco Pie,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1857,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Double Choco Pie A la Mode Strawberry,23500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1858,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",2x Hershey McFlurry with Choco Crumbs,30000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1859,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Hershey McFlurry with Choco Crumbs,18000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1860,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato Jelly Float,27500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1861,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Hershey McFlurry with Choco Balls,18000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1862,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1863,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",6pcs Korean Soy Garlic Wings,49000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1864,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaNas Wings Korean Soy Garlic,41500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1865,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",4pcs Korean Soy Garlic Wings,34500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1866,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",PaNas HeBat Korean Soy Garlic Wings,31500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1867,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Keluarga Seru Happy Meal Ayam McD dan Mainan,110000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1868,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Paket Keluarga Seru tanpa Mainan,84000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1869,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","Paket Keluarga Seru Happy Meal Beef Burger dan Mainan, Krispy",110000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1870,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato Jelly,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1871,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato,22000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1872,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato Float,26500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1873,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo",Iced Coffee Caramel Macchiato Jelly Float,27500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1874,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 1 Spicy, Medium",38000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1875,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 1 Krispy, Medium",38000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1876,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 1 Spicy, Large",43500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1877,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy with Fries, Medium",52000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1878,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy, Medium",50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1879,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Spicy, Medium",46000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1880,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas Special Krispy, Medium",46000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1881,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy with Fries, Medium",52000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1882,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Spicy, Medium",50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1883,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 1 Krispy, Large",43500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
1884,"McDonald's, Sidoarjo","Jajanan, Cepat saji, Sweets","Jl. Taman Pinang Indah Raya, Blok A1 No.1, Sidoarjo Kota, Sidoarjo","PaNas 2  Krispy with Fries, Large",59500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
